"Created Date","Order ID","Query Class","Query Category","Product Name","SKU","Batch Number","Delivery Partner","Month","Week","Source","AWB Number"
"8543050","whatsapp","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a224fdfd55d39555abf4cce","151951960013745"
"8509307","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a1efc4783f4a717a6e73ce6","SF3389372125MCA"
"8549487","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a22b31361f8b7096858d0b1","18755848682350"
"8298272","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a051495efa2aa7d60f225f4","18755847840434"
"8298272","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a051495efa2aa7d60f225f4","18755847840434"
"8528699","instagram","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2827dead9de012232467e5","18755848912650"
"8496140","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1b17ee9dd53d3fdc969b49","SF3221377300MCF"
"8584600","whatsapp","Delivery","Marked Delivered but customer did not receive order","","","","ElasticRun","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a282692ad9de012232466b9","MC4CAB9F07A0SD"
"8475660","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1bfc5817e1df85c96564cc","18755848228400"
"8477538","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6945345f357d6d88be56c5b3","18755848247440"
"8510975","whatsapp","Delivery","Fake Order RTO","","","","ElasticRun","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69c6e8659bfa86a9b27c92c1","MC4C91AF7E63MN"
"Fien1953970","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1f634f18e61d2564c792eb","18755848461194"
"8584600","whatsapp","Delivery","Marked Delivered but customer did not receive order","","","","ElasticRun","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a282692ad9de012232466b9","MC4CAB9F07A0SD"
"8463328","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ad50300683901ee2d4c9c","18755848155530"
"8463920","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ae005c37468e9ada9d960","18755848211180"
"8578497","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a24de8429690984360476d6","18755848885733"
"8431201","email","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a17ed7b002c89caef760e4a","151951950265821"
"8517361","whatsapp","Delivery","Delayed Order","","","","DTDC","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1fdff027a971e4d8d60d93","7D125741816"
"8479379","whatsapp","Delivery","Fake Order RTO","","","","ElasticRun","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1c38527fcdc673da0edda1","MC4C87364638YW"
"8469446","whatsapp","Delivery","Delayed Order","Coffee Face Wash_50 ml","","","DELHIVERY","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=699d20e57b476f494b50bc36","18755848758381"
"8561224","whatsapp","Delivery","Delayed Order","Naked and Raw Coffee Body Scrub 100g","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a23c983faa9a6a771d13067","18755848759991"
"8596172","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ad1434fdc2b3a39c018b9","18755849042603"
"8455891","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1a504e9092ffea68b2b1ad","18755848093274"
"8483816","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1c8f856f4a2c3571b5749d","18755848435364"
"8561224","whatsapp","Delivery","Delayed Order","Naked and Raw Coffee Body Scrub 100g","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a23c983faa9a6a771d13067","18755848759991"
"8463733","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1adc83b25d3372442598df","18755848180984"
"8567767","whatsapp","Delivery","Delayed Order","Caramel Crunch Exfoliating Body Wash","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2409e8d46459e09fc7c17a","18755848792213"
"8532744","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2139eb7464bb95389f6da7","18755848573264"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69f6db6d833f5e2cf924c6b6",""
"8529065","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a281b842ec7f14ed694cfda","SF3389375480MCA"
"8567713","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a2409209e7d696af8ee88c1","18755848790485"
"8521018","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2014940936df45f2b7ebee","18755848538146"
"8498578","whatsapp","Delivery","Fake Order RTO","","","","ElasticRun","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ab474c27b022f36d3b3c3","MC4C8C5B5637PJ"
"8550408","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a22c4d20ee1d4bcd0d9c994","SF3389311053MCA"
"8498578","whatsapp","Delivery","Fake Order RTO","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ab474c27b022f36d3b3c3",""
"8595374","whatsapp","Delivery","Fake Order RTO","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a22b9a6741c9db0f4c5bda6",""
"8473483","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a1be03afbc5e4224bba2e6d","SF3389366521MCA"
"8551713","whatsapp","Delivery","Marked Delivered but customer did not receive order","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a22e1a5c8be147a3873b595",""
"8485472","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1d02311d8ccc17b48fa2dd","18755848286323"
"8446781","whatsapp","Delivery","Fake update","Naked & Raw Coffee Face Wash, 100 ml","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69cd41b097417008b85491c2","18755848048964"
"8506503","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ec179152381a216fe03aa","18755848421574"
"8461923","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1abbf8c27b022f36d3c8ac","18755848144374"
"8536089","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a281758793469b669e18f92","18755848894181"
"8438312","whatsapp","Delivery","Fake update-Template","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a185cef770b75efc9016a5d","18755848022666"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a0c692439b18679f1c3a70e",""
"8446781","whatsapp","Delivery","Fake update","Naked & Raw Coffee Face Wash, 100 ml","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69cd41b097417008b85491c2","18755848048964"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ea8a0c5938683439f5483",""
"8499566","whatsapp","Delivery","Fake Order RTO","Guava Tini De-Tan Body Wash","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1e4f798e3ebb59787f4006","18755848362192"
"8571819","email","Delivery","Delayed Order","","","","DTDC","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a243d32f2ce0afdb0e1d6b9","7D125725150"
"Fien1972970","email","Delivery","Fake update","","","","DTDC","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a20ef211aa77cfc42c10556","7D125724636"
"8532167","whatsapp","Delivery","Fake Order RTO","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a22f75aed24781df396609b",""
"8434800_1","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1832b370f11292ec534d1f","18755848512622"
"8574865","whatsapp","Delivery","Fake update","","","","ElasticRun","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a245bdf667ef18153f92d72","MC4CA5082A82CR"
"8554247","whatsapp","Delivery","Delayed Order","","","","Blitz","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a231288173291ba7bd6c154","GS9801160607"
"8508160","whatsapp","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ee31072fded301d02c44e","151951950269082"
"8564022","whatsapp","Delivery","Delayed Order","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a23e11565bcb43b4f3f5c1a",""
"8476804","email","Delivery","Fake Order RTO","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a217700ce0ebd53f80e6b5b","151951950267958"
"8458113","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1a7e806127cdf19401a43b","18755848124682"
"8552804","whatsapp","Delivery","Delayed Order","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a280fa3692d89d084b69bdd","18755848697982"
"8554352","whatsapp","Delivery","Order Misrouted","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a23141245d771c2b6a7d8ef","SF3389380110MCA"
"8522660","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69d3b730c41adf6d79ed5303","18755848633921"
"8498578","whatsapp","Delivery","Fake Order RTO","","","","ElasticRun","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ab474c27b022f36d3b3c3","MC4C8C5B5637PJ"
"8526102","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2079071f755db174aa55de","SF3389374810MCA"
"8523764","whatsapp","Delivery","Marked Delivered but customer did not receive order","","","","DELHIVERY","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a2048cff5dd123eaa9ab80a","18755848521022"
"8574641","whatsapp","Delivery","Delayed Order","","","","","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=69f60a2f880ed0f23ae604fd",""
"8456287","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1a5c4f5c3a94ffe31ee11f","18755848125135"
"8475057","whatsapp","Delivery","Delayed Order","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1bf487927c4a73302a086f",""
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a16cfb39e510d22ab5c01d6",""
"8469533","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1b95fbaaabb50e53b96e9b","18755848185836"
"8466273","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1b0d6587c8fd06eb20a2a6","18755848164711"
"8451716","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a19a5a485ccf25e44bc9d27","18755848091233"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1adcbfdb6bae68b0bf993b",""
"8499767","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1e53c157aaba36eef3ec06","18755848363393"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1adcbfdb6bae68b0bf993b",""
"8571380","whatsapp","Delivery","Fake Order RTO","","","","Blitz","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a243992bb3a98d6ae827470","GS3867135827"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a280c0f6725eb9ef30385be",""
"8528735","whatsapp","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a20fbd4aaed4b5774c7f2e8","151951950270168"
"8488885","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a23cd8533a9255f0eaca3c2","18755848312304"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a280a586725eb9ef30374dc",""
"8463464","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a20e9b24f65a7c8366d7252","SF3389297870MCA"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a1955af94a7e5777d0b4b13",""
"8547720","whatsapp","Delivery","Delayed Order","","","","Blitz","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a229590dfd7895328fff4c7","GS8384058553"
"8556958","whatsapp","Delivery","Delayed Order","","","","DTDC","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a239559d97918a3e3958967","7D125724957"
"8485130","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69c90d5e4c7c951c02696fcd","18755848275016"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a19e0940372d77100199ca0",""
"8454803","whatsapp","Delivery","Fake update","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a19ec98cbaff75147459601","18755848116761"
"8504286","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69ecc0f412bd059673596474","SF3389371019MCA"
"8497833","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1dd7ec7b43e6afa0b06b4e","18755848483115"
"8573623","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a244e6792bbb9d30b8d272e","18755848844046"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1be3bbad6668bb0507deea",""
"8542935_1","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a224d0f74c06f2e8590b0f8","18755849074431"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a280c0f6725eb9ef30385cb",""
"8345764","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a09b5beeeef23eae00e0042","18755847905545"
"8484666","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ce9929be5aa29f883e675","18755848266734"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a23dd2ccdc8c4924d648b85",""
"8433416","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a18057e6463e5955aec076f","18755847964570"
"8475199","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1bf64333eed3209a664f7c","18755848224480"
"8451348","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a199ce8564b32a036237824",""
"8476811","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1c0d00eac8fa9723bee208","18755848251102"
"8464672","whatsapp","Delivery","Fake update","Guava Tini De-Tan Body Wash","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1aee7cd06d8a52bf5c40fa","18755848213195"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1af077b84a6154e0cc3331",""
"N/A","instagram","Delivery","Pincode not serviceable","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a28071f6725eb9ef3035f03",""
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a280a586725eb9ef30374c8",""
"8294527","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69ce55f42a8b645e15b7381a","18755847037792"
"8294527","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=69ce55f42a8b645e15b7381a","18755847037792"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a280a586725eb9ef30374c8",""
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1af077b84a6154e0cc3331",""
"8459834","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1a98cff247895927119c71","18755848143523"
"8458338","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1a81c3caef2952962e207d","18755848132555"
"8449363","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1974c8931c16ef5d07fd1e","18755848099456"
"8498769","email","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1e31f5d8c98365f72f4df0","18755848363356"
"N/A","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a0b34e7428f54acc88b5644",""
"8467150","whatsapp","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a220cf7d347ba2f3beed94f","18755848194800"
"8486648","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1d1906b4a3b4a0d46155f4","18755848300345"
"8460809","whatsapp","Delivery","Fake update","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1aa95955cb707aa33776f2","18755848145660"
"8543217","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27c8bcfbbdc75c413fb55f","18755848664441"
"8451619","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a19a32e6224edfab1087e7d","SF3221376751MCF"
"8529100","whatsapp","Delivery","Fake update","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2783a881c91bf5236cc37c",""
"8531268","email","Delivery","Marked Delivered but customer did not receive order","","","","Blitz","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1fd3d8ff31f919581afbc6","GS4437372018"
"Fien1967360","whatsapp","Delivery","Fake Order RTO","","","","","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a204d7ece8f120beef0fcbe",""
"8502289","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2653d653f2ca1ff7d0953a","SF3389371032MCA"
"8532373","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a21343a2110854453acf864","SF3389375425MCA"
"8471847","email","Delivery","Fake update","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1bc9b5eeca7e04911e6aff","SF3446187681MCE"
"8506765","email","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ec6e3c9355232b620cb1f","SF3389372678MCA"
"8489127","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1d403d35cbd2fb20254d6d","18755848307500"
"8498769","email","Delivery","Fake update","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1e31f5d8c98365f72f4df0","18755848363356"
"8467604","whatsapp","Delivery","Fake Order RTO","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1b247d50064893ab681c5e","151951950267323"
"8488958","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2791206d59290bcea48639","18755848308513"
"8460081","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 1","https://dashboard.flowcall.co/chats;phone=6a1a9cc72c43675983fa9d27","18755848141773"
"8564538","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a23e58dc256af053c892fad","18755848776286"
"8571300","whatsapp","Delivery","Fake Order RTO","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a24373ebb3a98d6ae827018","18755848833023"
"Fien1981390","email","Delivery","Pincode not serviceable","Take A Dip Triple-Action Deo Body Wash 250ml","Mcaf408_WB","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27f77e23ef7da84639c4dd",""
"Fien1950640","email","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27f9f4ed2cd57699b2ef7e","151951950269438"
"8527841","email","Delivery","Fake Order RTO","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a26bac9be43e03bd5d0780f","SF3389374407MCA"
"8536430","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a280372793469b669e101a0","18755848589180"
"8479634","whatsapp","Delivery","Fake Order RTO","Naked & Raw Coffee Face Wash, 100 ml","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1c3bf4103ac4aaf6a804d0","18755848275506"
"8480387","whatsapp","Delivery","Delayed Order","","","","","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1c4b35667bb802258b8d65",""
"8532242","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a21324d1a3b11bf5251dae4","18755848579833"
"8469822","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1ba11016c700ef38d7835b","18755848209780"
"8527925","whatsapp","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a20e75f4f65a7c8366d7020","151951950270199"
"Fien1980100","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a27fff7647b98125df57b01","18755848575961"
"8584377","whatsapp","Delivery","Delayed Order","","","","DELHIVERY","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2528fd316277971793cc16","18755848897073"
"8490190","whatsapp","Delivery","Delayed Order","","","","Xpressbees","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a1d510c2006283f102b105f","151951950269421"
"8553571","whatsapp","Delivery","Delayed Order","","","","Shadowfax","6_Jun'26","6_Jun Week 2","https://dashboard.flowcall.co/chats;phone=6a2305e763f96ecb5ecaea12","SF3389307886MCA"
